Issue ID,Parent,Issue Type,Summary,Description,Priority,Labels,Labels,Labels,Component,Assignee,Reporter,Story point estimate,Original Estimate,Sprint,Start date,Due date,Fix Version,Status
1102,1016,Task,QAT: Full regression and UAT cycle across all three products,"Goal: Deliver full regression and UAT cycle across all three products to the team's definition of done. | Epic goal: Nothing reaches a school or a student untested, and a regression run gives confidence to ship any day. | Sprint goal (Sprint 8): Hardening, UAT, deployment and handover before January. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Highest,cross-cutting,devops-qa,phase1,QA; Security & Performance,JD1,project-lead,3,57600,Sprint 8,25/Nov/26,26/Nov/26,SMS-MVP-1.0,To Do
1103,1017,Task,INF: Production go-live checklist and smoke tests,"Goal: Deliver production go-live checklist and smoke tests to the team's definition of done. | Epic goal: Deploy and roll back in one command, with monitoring and a restore that has actually been tested. | Sprint goal (Sprint 8): Hardening, UAT, deployment and handover before January. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Highest,cross-cutting,devops-qa,phase1,DevOps & Infrastructure,JD1,project-lead,2,28800,Sprint 8,27/Nov/26,27/Nov/26,SMS-MVP-1.0,To Do
1104,1018,Task,HND: User manuals and quick-reference guides,"Goal: Separate guides for admin, teacher, office staff and parent. | Epic goal: The customer can run the product without us, and we can support them when they cannot. | Sprint goal (Sprint 8): Hardening, UAT, deployment and handover before January. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,cross-cutting,devops-qa,phase1,Handover; Docs & Hypercare,JD1,project-lead,2,43200,Sprint 8,30/Nov/26,01/Dec/26,SMS-MVP-1.0,To Do
1105,1018,Task,HND: Support runbook and escalation SLA,"Goal: Deliver support runbook and escalation SLA to the team's definition of done. | Epic goal: The customer can run the product without us, and we can support them when they cannot. | Sprint goal (Sprint 8): Hardening, UAT, deployment and handover before January. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,cross-cutting,research-content,phase1,Handover; Docs & Hypercare,JD2,project-lead,1,14400,Sprint 8,25/Nov/26,25/Nov/26,SMS-MVP-1.0,To Do
1106,1014,Task,CNT: Final content QA and answer-key verification sweep,"Goal: Last check before any student sees a question. | Epic goal: Enough verified, correctly tagged questions per exam that a student can sit a realistic full-length mock. | Sprint goal (Sprint 8): Hardening, UAT, deployment and handover before January. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Highest,assessment-tool,research-content,phase1,Content Production & Review,JD2,project-lead,3,72000,Sprint 8,25/Nov/26,27/Nov/26,ASSESS-1.0,To Do
1107,1018,Task,HND: Parent and student onboarding material,"Goal: Deliver parent and student onboarding material to the team's definition of done. | Epic goal: The customer can run the product without us, and we can support them when they cannot. | Sprint goal (Sprint 8): Hardening, UAT, deployment and handover before January. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,cross-cutting,research-content,phase1,Handover; Docs & Hypercare,JD2,project-lead,1,14400,Sprint 8,30/Nov/26,30/Nov/26,SMS-MVP-1.0,To Do
1108,1013,Story,EXC: UGC-NET exam configurations - Computer Science and Education,"Goal: Paper 1 (50Q) + Paper 2 (100Q), +2/0, no negative marking. | Epic goal: JEE Main, JEE Advanced, GATE CS/DA/EC and UGC-NET all run correctly as configuration on the shared engine. | Sprint goal (Sprint 8): Hardening, UAT, deployment and handover before January. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,assessment-tool,backend,phase1,Exam Configurations (JEE/GATE/NET),SD1,project-lead,2,28800,Sprint 8,25/Nov/26,25/Nov/26,ASSESS-1.0,To Do
1109,1018,Task,HND: Production deployment and cutover support,"Goal: Deliver production deployment and cutover support to the team's definition of done. | Epic goal: The customer can run the product without us, and we can support them when they cannot. | Sprint goal (Sprint 8): Hardening, UAT, deployment and handover before January. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Highest,cross-cutting,backend,phase1,Handover; Docs & Hypercare,SD1,project-lead,2,43200,Sprint 8,26/Nov/26,27/Nov/26,SMS-MVP-1.0,To Do
1110,1018,Task,HND: Handover walkthrough and customer sign-off,"Goal: Handover completed before January, as required. | Epic goal: The customer can run the product without us, and we can support them when they cannot. | Sprint goal (Sprint 8): Hardening, UAT, deployment and handover before January. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Highest,cross-cutting,backend,phase1,Handover; Docs & Hypercare,SD1,project-lead,2,43200,Sprint 8,27/Nov/26,30/Nov/26,SMS-MVP-1.0,To Do
1111,1018,Task,"HND: Technical documentation, API docs and architecture notes","Goal: What a new developer needs to be productive in Phase 2. | Epic goal: The customer can run the product without us, and we can support them when they cannot. | Sprint goal (Sprint 8): Hardening, UAT, deployment and handover before January. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,cross-cutting,frontend,phase1,Handover; Docs & Hypercare,SD2,project-lead,2,43200,Sprint 8,25/Nov/26,26/Nov/26,SMS-MVP-1.0,To Do
1112,1012,Story,ASM: Virtual calculator for GATE,"Goal: GATE supplies an on-screen calculator; a realistic mock must too. | Epic goal: One engine that runs any exam as configuration, so adding a new exam costs days rather than weeks. | Sprint goal (Sprint 8): Hardening, UAT, deployment and handover before January. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,assessment-tool,frontend,phase1,Assessment Engine Core,SD2,project-lead,2,28800,Sprint 8,26/Nov/26,27/Nov/26,ASSESS-1.0,To Do
1113,1018,Task,HND: UAT defect fixes - assessment tool and QPG,"Goal: Deliver uAT defect fixes - assessment tool and QPG to the team's definition of done. | Epic goal: The customer can run the product without us, and we can support them when they cannot. | Sprint goal (Sprint 8): Hardening, UAT, deployment and handover before January. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Highest,cross-cutting,frontend,phase1,Handover; Docs & Hypercare,SD2,project-lead,2,43200,Sprint 8,27/Nov/26,30/Nov/26,SMS-MVP-1.0,To Do
1114,1018,Task,HND: Post-go-live hypercare and defect triage,"Goal: 30-60 days of dedicated support after handover. P1 in 30 minutes, resolve in 4 hours. | Epic goal: The customer can run the product without us, and we can support them when they cannot. | Sprint goal (Sprint 9): Hypercare + React Native / Expo scaffold. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Highest,cross-cutting,devops-qa,phase2,Handover; Docs & Hypercare,JD1,project-lead,3,57600,Sprint 9,03/Dec/26,04/Dec/26,SMS-MVP-1.0,To Do
1115,1014,Task,CNT: Content batch 5 - expand JEE and GATE question banks,"Goal: Deliver content batch 5 - expand JEE and GATE question banks to the team's definition of done. | Epic goal: Enough verified, correctly tagged questions per exam that a student can sit a realistic full-length mock. | Sprint goal (Sprint 9): Hypercare + React Native / Expo scaffold. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,assessment-tool,research-content,phase2,Content Production & Review,JD2,project-lead,3,72000,Sprint 9,03/Dec/26,07/Dec/26,ASSESS-1.0,To Do
1116,1019,Story,MOB: React Native / Expo scaffold and shared API client extraction,"Goal: Because the web app is React + TypeScript, types, validation schemas and API client port across without a rewrite. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 9): Hypercare + React Native / Expo scaffold. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,backend,phase2,Phase 2 - Mobile (vibe coding),SD1,project-lead,2,28800,Sprint 9,03/Dec/26,03/Dec/26,MOBILE-1.0,To Do
1117,1019,Story,"MOB: Parent app screens - attendance, fees, circulars, results","Goal: Deliver parent app screens - attendance, fees, circulars, results to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 9): Hypercare + React Native / Expo scaffold. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,backend,phase2,Phase 2 - Mobile (vibe coding),SD1,project-lead,2,28800,Sprint 9,04/Dec/26,04/Dec/26,MOBILE-1.0,To Do
1118,1019,Story,MOB: Mobile CI/CD with EAS build and device test matrix,"Goal: Deliver mobile CI/CD with EAS build and device test matrix to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 9): Hypercare + React Native / Expo scaffold. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,backend,phase2,Phase 2 - Mobile (vibe coding),SD1,project-lead,2,28800,Sprint 9,07/Dec/26,07/Dec/26,MOBILE-1.0,To Do
1119,1019,Story,"MOB: Mobile auth, secure token storage and session handling","Goal: Deliver mobile auth, secure token storage and session handling to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 9): Hypercare + React Native / Expo scaffold. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,frontend,phase2,Phase 2 - Mobile (vibe coding),SD2,project-lead,2,28800,Sprint 9,03/Dec/26,03/Dec/26,MOBILE-1.0,To Do
1120,1019,Story,MOB: Mobile design system port and navigation shell,"Goal: Deliver mobile design system port and navigation shell to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 9): Hypercare + React Native / Expo scaffold. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,frontend,phase2,Phase 2 - Mobile (vibe coding),SD2,project-lead,2,28800,Sprint 9,04/Dec/26,04/Dec/26,MOBILE-1.0,To Do
1121,1019,Story,MOB: Pilot feedback synthesis and Phase 2 backlog grooming,"Goal: Deferred core-level items from the pilot get scoped here - this is the phase they were promised to. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 9): Hypercare + React Native / Expo scaffold. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,frontend,phase2,Phase 2 - Mobile (vibe coding),SD2,project-lead,2,28800,Sprint 9,07/Dec/26,07/Dec/26,MOBILE-1.0,To Do
1122,1016,Task,QAT: Mobile regression and performance testing,"Goal: Deliver mobile regression and performance testing to the team's definition of done. | Epic goal: Nothing reaches a school or a student untested, and a regression run gives confidence to ship any day. | Sprint goal (Sprint 10): Assessment tool on mobile. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,cross-cutting,devops-qa,phase2,QA; Security & Performance,JD1,project-lead,3,72000,Sprint 10,09/Dec/26,11/Dec/26,SMS-MVP-1.0,To Do
1123,1014,Task,CNT: Content batch 6 - UGC-NET and JEE Advanced expansion,"Goal: Deliver content batch 6 - UGC-NET and JEE Advanced expansion to the team's definition of done. | Epic goal: Enough verified, correctly tagged questions per exam that a student can sit a realistic full-length mock. | Sprint goal (Sprint 10): Assessment tool on mobile. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,assessment-tool,research-content,phase2,Content Production & Review,JD2,project-lead,5,100800,Sprint 10,09/Dec/26,14/Dec/26,ASSESS-1.0,To Do
1124,1019,Story,MOB: Push notification service,"Goal: Deliver push notification service to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 10): Assessment tool on mobile. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,mobile,backend,phase2,Phase 2 - Mobile (vibe coding),SD1,project-lead,2,28800,Sprint 10,09/Dec/26,09/Dec/26,MOBILE-1.0,To Do
1125,1016,Task,QAT: Accessibility and device compatibility pass,"Goal: Deliver accessibility and device compatibility pass to the team's definition of done. | Epic goal: Nothing reaches a school or a student untested, and a regression run gives confidence to ship any day. | Sprint goal (Sprint 10): Assessment tool on mobile. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,cross-cutting,backend,phase2,QA; Security & Performance,SD1,project-lead,3,57600,Sprint 10,10/Dec/26,11/Dec/26,SMS-MVP-1.0,To Do
1126,1019,Story,MOB: Mobile UX research with pilot users,"Goal: Deliver mobile UX research with pilot users to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 10): Assessment tool on mobile. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,mobile,backend,phase2,Phase 2 - Mobile (vibe coding),SD1,project-lead,2,28800,Sprint 10,14/Dec/26,14/Dec/26,MOBILE-1.0,To Do
1127,1019,Story,MOB: Assessment tool on mobile - test delivery engine port,"Goal: Deliver assessment tool on mobile - test delivery engine port to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 10): Assessment tool on mobile. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,frontend,phase2,Phase 2 - Mobile (vibe coding),SD2,project-lead,2,43200,Sprint 10,09/Dec/26,10/Dec/26,MOBILE-1.0,To Do
1128,1019,Story,MOB: Assessment mobile UI - question-type renderers,"Goal: Deliver assessment mobile UI - question-type renderers to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 10): Assessment tool on mobile. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,frontend,phase2,Phase 2 - Mobile (vibe coding),SD2,project-lead,2,43200,Sprint 10,10/Dec/26,11/Dec/26,MOBILE-1.0,To Do
1129,1019,Story,MOB: Student result and analytics screens on mobile,"Goal: Deliver student result and analytics screens on mobile to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 10): Assessment tool on mobile. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,mobile,frontend,phase2,Phase 2 - Mobile (vibe coding),SD2,project-lead,2,28800,Sprint 10,14/Dec/26,14/Dec/26,MOBILE-1.0,To Do
1130,1014,Task,CNT: Content batch 7 - fill syllabus coverage gaps,"Goal: Deliver content batch 7 - fill syllabus coverage gaps to the team's definition of done. | Epic goal: Enough verified, correctly tagged questions per exam that a student can sit a realistic full-length mock. | Sprint goal (Sprint 11): Deferred core items + teacher app. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,assessment-tool,devops-qa,phase2,Content Production & Review,JD1,project-lead,5,100800,Sprint 11,16/Dec/26,21/Dec/26,ASSESS-1.0,To Do
1131,1007,Task,CMP: Compliance review - children's data on mobile,"Goal: Push notifications and device identifiers change the DPDP picture. Re-check before store submission. | Epic goal: Verifiable parental consent and a full audit trail are in the product before the first child record exists. | Sprint goal (Sprint 11): Deferred core items + teacher app. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Highest,school-management,research-content,phase2,DPDP Compliance & Child Data Safety,JD2,project-lead,5,100800,Sprint 11,16/Dec/26,21/Dec/26,SMS-MVP-1.0,To Do
1132,1019,Story,MOB: Teacher app - attendance and marks entry on mobile,"Goal: Deliver teacher app - attendance and marks entry on mobile to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 11): Deferred core items + teacher app. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,backend,phase2,Phase 2 - Mobile (vibe coding),SD1,project-lead,2,43200,Sprint 11,16/Dec/26,17/Dec/26,MOBILE-1.0,To Do
1133,1016,Task,QAT: Security review and load test for the mobile API,"Goal: Deliver security review and load test for the mobile API to the team's definition of done. | Epic goal: Nothing reaches a school or a student untested, and a regression run gives confidence to ship any day. | Sprint goal (Sprint 11): Deferred core items + teacher app. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,cross-cutting,backend,phase2,QA; Security & Performance,SD1,project-lead,3,72000,Sprint 11,17/Dec/26,21/Dec/26,SMS-MVP-1.0,To Do
1134,1019,Story,"MOB: Store assets, privacy declarations and app signing","Goal: Apple Guideline 4.1 and vague permission declarations are the commonest rejection causes. Prepare these properly. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 11): Deferred core items + teacher app. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,backend,phase2,Phase 2 - Mobile (vibe coding),SD1,project-lead,2,43200,Sprint 11,22/Dec/26,23/Dec/26,MOBILE-1.0,To Do
1135,1019,Story,MOB: Deferred core-level School MMS items from the pilot,"Goal: The changes deliberately pushed out of Phase 1 when the core was frozen. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 11): Deferred core items + teacher app. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,frontend,phase2,Phase 2 - Mobile (vibe coding),SD2,project-lead,2,43200,Sprint 11,16/Dec/26,17/Dec/26,MOBILE-1.0,To Do
1136,1019,Story,MOB: Offline mode and sync for attendance marking,"Goal: Schools lose connectivity. Offline attendance is the most requested field feature. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 11): Deferred core items + teacher app. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,frontend,phase2,Phase 2 - Mobile (vibe coding),SD2,project-lead,2,43200,Sprint 11,17/Dec/26,18/Dec/26,MOBILE-1.0,To Do
1137,1019,Story,MOB: Question Paper Generator mobile view (read-only),"Goal: Deliver question Paper Generator mobile view (read-only) to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 11): Deferred core items + teacher app. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,mobile,frontend,phase2,Phase 2 - Mobile (vibe coding),SD2,project-lead,2,43200,Sprint 11,21/Dec/26,22/Dec/26,MOBILE-1.0,To Do
1138,1016,Task,QAT: Beta distribution (TestFlight / Play internal) and feedback loop,"Goal: Deliver beta distribution (TestFlight / Play internal) and feedback loop to the team's definition of done. | Epic goal: Nothing reaches a school or a student untested, and a regression run gives confidence to ship any day. | Sprint goal (Sprint 12): Beta, store submission and review buffer. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,cross-cutting,devops-qa,phase2,QA; Security & Performance,JD1,project-lead,3,72000,Sprint 12,28/Dec/26,30/Dec/26,SMS-MVP-1.0,To Do
1139,1014,Task,CNT: Content batch 8 - mock test assembly per exam,"Goal: Deliver content batch 8 - mock test assembly per exam to the team's definition of done. | Epic goal: Enough verified, correctly tagged questions per exam that a student can sit a realistic full-length mock. | Sprint goal (Sprint 12): Beta, store submission and review buffer. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,assessment-tool,research-content,phase2,Content Production & Review,JD2,project-lead,5,100800,Sprint 12,28/Dec/26,31/Dec/26,ASSESS-1.0,To Do
1140,1019,Story,MOB: UI polish and beta feedback fixes,"Goal: Deliver uI polish and beta feedback fixes to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 12): Beta, store submission and review buffer. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,backend,phase2,Phase 2 - Mobile (vibe coding),SD1,project-lead,2,43200,Sprint 12,28/Dec/26,29/Dec/26,MOBILE-1.0,To Do
1141,1017,Task,"INF: Crash reporting, analytics and release monitoring","Goal: Deliver crash reporting, analytics and release monitoring to the team's definition of done. | Epic goal: Deploy and roll back in one command, with monitoring and a restore that has actually been tested. | Sprint goal (Sprint 12): Beta, store submission and review buffer. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,cross-cutting,backend,phase2,DevOps & Infrastructure,SD1,project-lead,3,57600,Sprint 12,29/Dec/26,31/Dec/26,SMS-MVP-1.0,To Do
1142,1019,Story,MOB: Beta user recruitment and feedback synthesis,"Goal: Deliver beta user recruitment and feedback synthesis to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 12): Beta, store submission and review buffer. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,mobile,backend,phase2,Phase 2 - Mobile (vibe coding),SD1,project-lead,2,43200,Sprint 12,31/Dec/26,04/Jan/27,MOBILE-1.0,To Do
1143,1019,Story,MOB: App store submission and rejection-fix cycle,"Goal: Third-party trackers report iOS review stretching to 7-30+ days in 2026 while Apple cites 1.5 days average. Budget for the slow case. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 12): Beta, store submission and review buffer. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,frontend,phase2,Phase 2 - Mobile (vibe coding),SD2,project-lead,2,43200,Sprint 12,28/Dec/26,29/Dec/26,MOBILE-1.0,To Do
1144,1019,Story,MOB: API versioning and backward compatibility for shipped apps,"Goal: Once an app is installed you cannot force everyone to upgrade. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 12): Beta, store submission and review buffer. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,frontend,phase2,Phase 2 - Mobile (vibe coding),SD2,project-lead,2,43200,Sprint 12,29/Dec/26,30/Dec/26,MOBILE-1.0,To Do
1145,1019,Story,MOB: Mobile onboarding flow,"Goal: Deliver mobile onboarding flow to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 12): Beta, store submission and review buffer. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,mobile,frontend,phase2,Phase 2 - Mobile (vibe coding),SD2,project-lead,2,43200,Sprint 12,31/Dec/26,04/Jan/27,MOBILE-1.0,To Do
1146,1014,Task,CNT: Content batch 9 - difficulty rebalancing from attempt data,"Goal: Real attempt data beats predicted difficulty. Recalibrate once students have sat mocks. | Epic goal: Enough verified, correctly tagged questions per exam that a student can sit a realistic full-length mock. | Sprint goal (Sprint 13): Public release + second school onboarding. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,assessment-tool,devops-qa,phase2,Content Production & Review,JD1,project-lead,5,100800,Sprint 13,07/Jan/27,12/Jan/27,ASSESS-1.0,To Do
1147,1008,Story,PLT: Second school onboarding - multi-tenant validation,"Goal: Proves the product is a product, not a bespoke build for one school. | Epic goal: One real school runs on the product, with migrated data, trained staff and a signed go-live. | Sprint goal (Sprint 13): Public release + second school onboarding. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,school-management,research-content,phase2,Pilot School & Rollout,JD2,project-lead,8,115200,Sprint 13,07/Jan/27,12/Jan/27,SMS-MVP-1.0,To Do
1148,1006,Story,SMS-PRT: New features requested by the pilot school (no core changes),"Goal: Deliver new features requested by the pilot school (no core changes) to the team's definition of done. | Epic goal: Parents and students see attendance, fees, marks and circulars without calling the school office. | Sprint goal (Sprint 13): Public release + second school onboarding. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,school-management,backend,phase2,School MMS - Timetable; Portal & Comms,SD1,project-lead,2,43200,Sprint 13,07/Jan/27,08/Jan/27,SMS-MVP-1.0,To Do
1149,1017,Task,"INF: Public release, monitoring and rollback readiness","Goal: Deliver public release, monitoring and rollback readiness to the team's definition of done. | Epic goal: Deploy and roll back in one command, with monitoring and a restore that has actually been tested. | Sprint goal (Sprint 13): Public release + second school onboarding. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Highest,cross-cutting,backend,phase2,DevOps & Infrastructure,SD1,project-lead,3,57600,Sprint 13,08/Jan/27,12/Jan/27,SMS-MVP-1.0,To Do
1150,1018,Task,HND: Runbook and support documentation update,"Goal: Deliver runbook and support documentation update to the team's definition of done. | Epic goal: The customer can run the product without us, and we can support them when they cannot. | Sprint goal (Sprint 13): Public release + second school onboarding. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,cross-cutting,backend,phase2,Handover; Docs & Hypercare,SD1,project-lead,5,86400,Sprint 13,12/Jan/27,19/Jan/27,SMS-MVP-1.0,To Do
1151,1019,Story,MOB: Performance tuning after beta,"Goal: Deliver performance tuning after beta to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 13): Public release + second school onboarding. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,frontend,phase2,Phase 2 - Mobile (vibe coding),SD2,project-lead,2,43200,Sprint 13,07/Jan/27,08/Jan/27,MOBILE-1.0,To Do
1152,1019,Story,MOB: Beta feedback fixes and release candidate,"Goal: Deliver beta feedback fixes and release candidate to the team's definition of done. | Epic goal: The web products run as real mobile apps, built from the same logic layer rather than rewritten. | Sprint goal (Sprint 13): Public release + second school onboarding. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",High,mobile,frontend,phase2,Phase 2 - Mobile (vibe coding),SD2,project-lead,2,43200,Sprint 13,08/Jan/27,11/Jan/27,MOBILE-1.0,To Do
1153,1018,Task,HND: Training material for onboarding new schools,"Goal: Deliver training material for onboarding new schools to the team's definition of done. | Epic goal: The customer can run the product without us, and we can support them when they cannot. | Sprint goal (Sprint 13): Public release + second school onboarding. | Done when: reviewed, unit and integration tested, acceptance criteria met, documentation updated, deployed to staging, QA signed off, no open P1 or P2 defects.",Medium,cross-cutting,frontend,phase2,Handover; Docs & Hypercare,SD2,project-lead,5,86400,Sprint 13,12/Jan/27,18/Jan/27,SMS-MVP-1.0,To Do
